area,bedrooms,bathrooms,location,price
1948,4,1,Bengaluru,10627556
4217,2,1,Mumbai,25537114
4558,4,2,Vizag,16462219
1014,2,3,Vizag,4836799
4415,1,2,Mumbai,26187452
3582,4,2,Bengaluru,17382992
790,2,3,Hyderabad,5211657
1237,5,4,Vizag,7407875
1818,1,1,Bengaluru,8032696
3193,3,1,Vizag,11820284
1402,4,3,Mumbai,12441976
3477,2,2,Hyderabad,14321615
4126,3,2,Bengaluru,18871499
1744,5,1,Vizag,8107144
2828,2,2,Bengaluru,13267497
3476,5,2,Chennai,14722750
3415,5,4,Bengaluru,18925682
1789,4,3,Hyderabad,10041472
3854,5,2,Chennai,16502411
1199,2,1,Mumbai,8844076
2126,4,4,Chennai,10505448
984,1,1,Chennai,4305887
4739,2,2,Vizag,15137206
2333,1,3,Hyderabad,10042938
2315,3,3,Mumbai,17243141
1875,1,1,Chennai,7122351
4724,5,3,Hyderabad,21657866
2781,3,3,Mumbai,18912159
2811,4,4,Vizag,11792128
3697,2,1,Bengaluru,15930267
3885,3,3,Chennai,15127923
1551,1,4,Chennai,7042060
1208,3,3,Hyderabad,7361102
1668,5,2,Mumbai,14350606
3477,4,2,Vizag,13321068
2020,1,1,Chennai,7666152
4024,5,4,Vizag,15985969
555,5,4,Hyderabad,6456585
4170,3,2,Mumbai,26198504
3864,3,3,Hyderabad,16620358
711,2,2,Bengaluru,4729874
1262,5,3,Chennai,7703216
1557,3,2,Hyderabad,7996425
3785,3,4,Vizag,14080139
2973,2,4,Vizag,11398909
4643,3,1,Chennai,16898347
2724,4,4,Vizag,10994298
1944,3,2,Bengaluru,10372072
2636,3,2,Bengaluru,13562566
3719,5,4,Mumbai,26770968
3569,5,1,Vizag,13426559
4037,3,4,Hyderabad,17669048
1268,5,1,Mumbai,11824299
3702,2,3,Chennai,14796250
2729,5,3,Vizag,11332386
2405,4,4,Vizag,10325475
4289,3,4,Hyderabad,19368130
3259,1,3,Bengaluru,14628221
3875,1,2,Hyderabad,15760844
4044,4,1,Mumbai,26111978
4225,2,1,Vizag,13410423
2603,1,1,Vizag,8889478
539,1,3,Bengaluru,3700513
4666,4,3,Hyderabad,20135375
4721,2,2,Vizag,15353224
545,1,2,Bengaluru,3852323
2876,4,2,Hyderabad,13922321
3940,1,4,Mumbai,23896328
2024,3,2,Vizag,8097782
737,3,4,Vizag,5266863
2405,4,4,Bengaluru,13751100
539,5,2,Bengaluru,5967841
1176,5,3,Hyderabad,8377652
1130,3,3,Bengaluru,7595659
2801,5,4,Mumbai,21383348
4445,4,2,Chennai,17639347
3011,3,3,Vizag,11096191
606,1,1,Vizag,2448303
4823,1,3,Mumbai,27432182
737,2,3,Chennai,4631539
3206,4,2,Mumbai,22466720
2912,3,3,Hyderabad,13626386
1471,3,4,Hyderabad,8811727
1246,3,2,Vizag,5822429
4074,3,2,Vizag,14016322
2408,5,1,Chennai,11284228
1796,3,1,Chennai,7744964
2818,5,1,Bengaluru,15204572
3935,5,4,Chennai,17403076
4912,4,4,Mumbai,32308848
2108,5,3,Mumbai,18178943
865,5,1,Bengaluru,6541275
1454,3,3,Chennai,7398050
3273,4,4,Bengaluru,16698890
4018,5,3,Chennai,16700549
1608,5,1,Chennai,7913782
3506,3,3,Chennai,14529488
4557,2,2,Hyderabad,18303142
2065,5,4,Bengaluru,12652757
4408,3,1,Vizag,14299403
3689,1,4,Vizag,12185663
1589,3,4,Hyderabad,9371776
4077,3,2,Chennai,16034532
4450,2,4,Bengaluru,20203783
2384,5,2,Hyderabad,12588650
1078,1,3,Chennai,5146944
2947,1,4,Vizag,10465444
4146,5,4,Vizag,15229005
2193,2,1,Mumbai,14271716
2997,3,3,Mumbai,20138349
4604,5,1,Hyderabad,19767055
3625,3,1,Hyderabad,15540259
3483,3,1,Hyderabad,14608683
4406,3,2,Bengaluru,20233624
4311,5,4,Chennai,19438822
1223,4,2,Bengaluru,8132551
4939,4,3,Vizag,18470453
4165,2,1,Hyderabad,16287267
2562,3,4,Chennai,11510066
2163,4,4,Mumbai,16991847
2289,3,4,Mumbai,16990795
2194,2,1,Vizag,8357184
1305,4,1,Hyderabad,7448565
3780,1,2,Bengaluru,15825895
2621,4,2,Mumbai,18626551
1013,5,2,Mumbai,10114935
1168,3,3,Mumbai,10822789
1280,3,2,Vizag,5901178
1323,5,3,Chennai,8024762
2098,4,4,Mumbai,17019382
657,3,2,Hyderabad,4835058
4265,5,2,Vizag,14949284
2327,1,3,Mumbai,14777235
2479,4,2,Chennai,11157019
4678,4,4,Vizag,17311378
4384,2,4,Chennai,16655573
2041,2,4,Chennai,9019433
3481,2,3,Hyderabad,14274875
1918,1,1,Mumbai,11623783
981,3,2,Hyderabad,5982962
4983,5,1,Bengaluru,23276512
2457,2,1,Bengaluru,11580227
3261,4,1,Hyderabad,14809709
4672,3,4,Chennai,19174843
3141,3,3,Vizag,11662345
1406,3,4,Chennai,7868444
1995,4,2,Mumbai,15354539
4737,2,3,Hyderabad,19772734
4076,2,4,Vizag,15045551
749,2,1,Hyderabad,4029442
1830,1,3,Vizag,7040446
3426,2,2,Mumbai,21658759
3029,4,3,Chennai,12995056
3269,5,1,Bengaluru,17150761
4181,1,4,Vizag,14578781
4163,3,4,Vizag,15217899
3737,5,4,Bengaluru,19218850
3318,5,4,Chennai,14593068
1382,3,1,Chennai,6847451
513,5,2,Chennai,5158328
2605,4,1,Mumbai,18228560
4786,1,2,Chennai,16378801
1582,4,3,Bengaluru,10123757
4707,2,4,Chennai,18052345
2985,1,4,Bengaluru,13596520
608,4,4,Mumbai,9313995
760,4,3,Hyderabad,5875129
4352,5,3,Mumbai,30784128
3487,1,4,Vizag,12204821
2935,1,4,Mumbai,19203509
1807,2,3,Mumbai,12778443
3602,2,2,Hyderabad,14648981
3101,5,4,Chennai,14788874
2637,4,3,Chennai,11668487
4787,3,4,Mumbai,31696808
1282,1,1,Chennai,5059505
2215,2,1,Hyderabad,9786266
2831,5,2,Vizag,11786449
3198,3,3,Mumbai,22412370
4519,5,2,Mumbai,30325245
4458,2,4,Hyderabad,18804863
4450,2,4,Bengaluru,19686756
843,4,1,Vizag,4916154
1232,3,4,Bengaluru,8363364
4525,4,1,Chennai,16922284
1230,1,2,Chennai,5304227
2366,5,1,Mumbai,17772387
646,4,2,Bengaluru,6065376
3906,3,4,Chennai,15403175
2779,2,3,Chennai,11546422
4686,2,1,Chennai,16816894
4289,4,1,Mumbai,26490970
1868,3,3,Hyderabad,9907314
1538,1,3,Vizag,6042645
1351,2,4,Chennai,7156702
3967,3,3,Bengaluru,18988948
3169,4,2,Vizag,12402491
2844,3,1,Chennai,11123015
2076,2,1,Mumbai,13539858
1879,5,3,Mumbai,15918197
1029,1,2,Bengaluru,5379330
1945,2,3,Hyderabad,8812996
3121,3,1,Mumbai,20360798
3766,3,1,Chennai,14436492
3482,4,4,Chennai,14675369
3881,4,3,Mumbai,27803395
3399,1,1,Bengaluru,14051845
3526,1,2,Bengaluru,15287401
1311,1,2,Bengaluru,6442926
804,1,1,Vizag,3098100
4741,5,3,Bengaluru,22637922
4426,1,4,Mumbai,27770440
1895,5,2,Chennai,9255089
3501,4,4,Mumbai,24696970
1127,4,3,Vizag,6137785
2368,4,3,Bengaluru,12923008
3473,5,2,Bengaluru,17805624
4134,2,2,Hyderabad,16422270
2091,2,4,Bengaluru,11243601
4142,2,2,Vizag,13711829
3672,3,4,Bengaluru,18407033
2663,3,3,Chennai,11239025
1692,3,3,Vizag,7331317
2511,4,1,Chennai,11010112
4762,2,2,Hyderabad,18290210
3019,1,4,Vizag,10753522
649,5,1,Mumbai,8637249
4382,1,3,Chennai,16274789
541,1,1,Bengaluru,3023368
3661,2,4,Chennai,14748695
1075,3,3,Vizag,5576394
1271,5,1,Vizag,6685627
4970,1,4,Hyderabad,21539512
4889,2,2,Chennai,17359196
1090,4,4,Chennai,7122797
4388,5,4,Mumbai,28799599
3870,4,3,Chennai,15769622
2678,1,4,Vizag,9535783
4022,1,2,Hyderabad,16612887
1963,2,2,Hyderabad,9044690
1010,3,1,Chennai,5443805
4121,3,3,Hyderabad,17289314
1133,5,2,Hyderabad,8010923
3863,3,4,Vizag,14763406
2403,5,2,Vizag,10040981
2636,2,3,Hyderabad,11545242
3370,4,4,Mumbai,24746171
2034,4,4,Bengaluru,12071801
1472,4,4,Chennai,8828525
2923,3,1,Chennai,11478695
4100,3,3,Bengaluru,19259175
2946,3,1,Chennai,11733218
2767,2,4,Hyderabad,12554432
1232,1,2,Hyderabad,5725871
3573,4,4,Hyderabad,16490810
1871,2,3,Chennai,8213328
1590,4,1,Hyderabad,8350904
3506,2,2,Chennai,13493317
1067,4,2,Chennai,6399897
4352,4,2,Mumbai,28304861
1849,3,4,Vizag,8347862
1057,1,2,Chennai,4633862
1154,1,4,Mumbai,9725975
4119,3,2,Mumbai,25931190
1432,2,3,Mumbai,11317823
611,1,1,Hyderabad,3299003
2208,5,2,Bengaluru,12954689
1360,2,3,Mumbai,10982809
4331,3,2,Bengaluru,19615768
2120,5,2,Mumbai,17503006
814,4,1,Mumbai,8335722
2611,1,2,Chennai,9666397
908,4,1,Bengaluru,6253949
2088,1,4,Hyderabad,9156386
634,3,3,Chennai,4942772
4162,3,2,Chennai,16248691
643,3,2,Mumbai,7288196
996,4,2,Vizag,5626372
1270,4,4,Chennai,8028790
2596,5,1,Mumbai,19649900
2759,2,1,Hyderabad,11762045
3304,4,1,Hyderabad,14801921
2220,1,4,Vizag,8204749
3665,5,3,Chennai,15248498
892,4,1,Hyderabad,6096153
3350,5,2,Chennai,15127301
2321,4,1,Vizag,9236782
3092,1,4,Bengaluru,14218422
1288,1,2,Vizag,4929563
2091,5,1,Bengaluru,11801192
4759,3,4,Chennai,19682293
638,1,4,Mumbai,6431286
3638,4,4,Vizag,13917772
2950,3,2,Hyderabad,13217066
830,2,4,Vizag,4796024
3802,2,3,Bengaluru,17655538
3011,4,4,Bengaluru,16765960
2964,3,3,Chennai,12760158
4960,2,4,Mumbai,30377371
4695,5,2,Chennai,19123542
3377,5,1,Mumbai,22532352
985,5,2,Mumbai,11362987
3182,2,1,Bengaluru,14722213
4130,4,1,Bengaluru,19059615
2911,5,2,Bengaluru,15356657
769,4,2,Hyderabad,5763264
3300,2,2,Hyderabad,14570118
665,4,4,Hyderabad,6338541
1688,4,1,Mumbai,12887886
867,3,3,Chennai,5405958
2357,5,4,Hyderabad,12454922
2949,1,3,Vizag,10112158
2605,4,2,Chennai,11452132
4784,2,1,Mumbai,28155908
2202,2,1,Chennai,8435406
1810,3,2,Vizag,7617064
2796,5,4,Chennai,13393268
2868,5,4,Hyderabad,14477164
525,3,2,Chennai,4170958
1491,2,3,Hyderabad,7392232
3831,1,2,Hyderabad,15269746
3772,5,4,Vizag,14899245
2361,3,2,Chennai,9656288
2862,5,3,Hyderabad,14066863
606,5,4,Chennai,5832927
2043,5,3,Hyderabad,11261731
1937,1,1,Mumbai,11269538
3368,2,1,Bengaluru,14374443
2567,1,3,Mumbai,16340659
829,5,3,Chennai,6358299
1785,4,3,Chennai,9310115
1351,2,1,Mumbai,9389461
4486,4,2,Hyderabad,18291610
4434,4,2,Hyderabad,19138091
1244,3,1,Chennai,6362353
527,5,2,Hyderabad,5764305
3112,1,3,Chennai,12140919
2913,4,3,Mumbai,20708816
1180,1,2,Vizag,4668868
4548,5,1,Vizag,16246266
4680,3,1,Mumbai,28567276
2363,5,2,Bengaluru,13953761
4785,4,1,Hyderabad,19633179
3883,3,3,Hyderabad,15933292
3577,5,4,Chennai,16242728
1332,5,3,Bengaluru,9707960
1242,1,3,Vizag,4946838
3806,2,3,Vizag,13301729
1731,3,1,Chennai,7443074
1979,5,1,Vizag,8763178
2904,2,3,Vizag,10558317
3818,4,1,Bengaluru,17900033
952,4,3,Chennai,6365300
1064,1,3,Mumbai,8501211
4876,3,4,Hyderabad,20398302
1843,1,4,Chennai,8140419
1650,1,3,Hyderabad,7517767
3870,3,4,Bengaluru,18288350
2007,2,1,Chennai,7985831
1160,2,1,Hyderabad,5786481
2732,1,4,Vizag,9932252
4735,4,2,Bengaluru,21973602
3515,3,4,Bengaluru,17703719
2784,5,4,Hyderabad,13846415
622,4,2,Chennai,5037325
2912,1,3,Chennai,10717770
1968,4,1,Hyderabad,10061744
1105,1,3,Hyderabad,5515512
2407,2,2,Vizag,8753487
3430,5,2,Bengaluru,16624367
1134,4,3,Bengaluru,8141449
3006,3,3,Hyderabad,14374439
3290,1,1,Bengaluru,14132705
3363,2,2,Chennai,13272187
1838,3,3,Vizag,7703987
4331,3,3,Mumbai,27878955
3048,5,4,Hyderabad,14885296
2849,3,3,Hyderabad,13521055
4541,5,3,Chennai,19047435
4619,3,4,Hyderabad,21270413
3103,3,1,Hyderabad,13435513
1037,5,4,Vizag,6968870
3136,1,4,Bengaluru,14606957
1884,4,3,Hyderabad,10074404
2333,2,4,Hyderabad,10903013
684,2,4,Chennai,4583998
4358,1,2,Hyderabad,16910396
2752,2,2,Bengaluru,12516759
4030,1,2,Hyderabad,16043222
1610,2,1,Bengaluru,7887050
1538,3,3,Chennai,7620166
738,3,3,Chennai,4869355
3250,4,3,Bengaluru,16886104
2936,1,4,Chennai,11642623
4688,1,4,Hyderabad,19162639
1907,3,3,Vizag,7992778
1323,5,3,Mumbai,13630959
4735,3,2,Mumbai,28637293
3245,2,4,Mumbai,20482997
813,4,4,Mumbai,10638270
4092,3,4,Vizag,15868961
2719,4,4,Bengaluru,14507633
3057,3,2,Bengaluru,14449058
2905,5,2,Hyderabad,14337427
3273,3,4,Bengaluru,16846961
2120,4,2,Chennai,9689921
3010,5,3,Mumbai,23260201
4510,5,3,Bengaluru,21578278
4400,5,4,Chennai,18411933
4539,1,1,Bengaluru,18200292
1643,3,4,Chennai,8339093
910,2,1,Vizag,4262391
4611,2,4,Mumbai,26359914
1313,3,1,Mumbai,10649456
2450,3,3,Mumbai,17676920
1959,1,4,Bengaluru,9750173
4184,5,2,Vizag,15951792
1433,3,2,Mumbai,11343463
3208,2,2,Mumbai,19583079
2806,5,3,Mumbai,21234974
4251,5,1,Bengaluru,19493964
2083,1,1,Chennai,7818635
2994,1,1,Mumbai,17282495
4414,1,2,Mumbai,26512226
4913,3,3,Mumbai,32443417
3486,1,2,Chennai,13176113
2314,1,1,Bengaluru,9378938
2839,1,2,Hyderabad,11704121
4662,2,4,Hyderabad,19855471
957,2,4,Mumbai,9110825
4840,3,2,Hyderabad,19799059
4881,1,3,Hyderabad,18637023
972,2,3,Mumbai,8602076
3783,3,1,Vizag,13226814
1034,4,2,Chennai,6204585
2651,3,4,Bengaluru,13876200
2292,2,1,Chennai,9220300
2381,3,1,Bengaluru,12312770
2721,3,2,Bengaluru,13212098
4281,5,2,Vizag,15969439
4463,3,4,Hyderabad,19691232
2951,4,4,Chennai,12995681
3330,3,3,Vizag,12240901
2732,5,1,Hyderabad,13758018
2195,4,1,Bengaluru,11025656
3133,1,1,Vizag,9620008
1711,5,1,Bengaluru,10072783
2813,1,4,Bengaluru,12945393
1926,1,1,Vizag,6946409
2096,1,1,Bengaluru,9847519
2015,1,2,Bengaluru,9001172
4824,2,3,Mumbai,29667467
4248,1,2,Vizag,13693684
1322,5,1,Chennai,7867002
3627,1,2,Mumbai,21129759
2411,2,2,Bengaluru,11802998
3323,3,2,Hyderabad,14945367
2371,4,1,Chennai,10835633
3123,3,3,Vizag,12220692
660,5,1,Bengaluru,6252308
3326,4,3,Chennai,14050602
2358,1,4,Mumbai,15898022
1421,5,1,Chennai,7847362
928,1,2,Hyderabad,4575876
640,5,3,Mumbai,9547303
1306,3,3,Vizag,6205146
3468,5,4,Chennai,15424638
2756,5,1,Vizag,11537869
2932,4,1,Vizag,10792999
2422,1,2,Chennai,9393198
3860,2,1,Chennai,14351376
3063,1,3,Mumbai,19137611
1972,4,3,Chennai,9596548
612,5,2,Bengaluru,6252831
2218,3,1,Chennai,9293913
3294,2,3,Bengaluru,15036966
683,2,3,Bengaluru,5370896
2497,2,4,Chennai,11008016
4775,2,2,Hyderabad,19454185
3648,4,4,Chennai,15507301
4117,2,4,Hyderabad,17158333
1182,2,4,Hyderabad,7032413
4213,3,1,Mumbai,25873326
3813,2,2,Chennai,13788854
870,5,3,Chennai,6735608
636,1,4,Mumbai,6468239
3472,1,4,Bengaluru,16022033
4572,2,3,Chennai,17003667
3765,2,1,Mumbai,22229873
1707,2,1,Bengaluru,8309396
1871,3,3,Mumbai,14227414
2102,4,1,Bengaluru,11425304
2925,4,3,Vizag,11273384
3829,2,4,Vizag,13769911
3573,2,1,Hyderabad,14389488
2264,1,4,Mumbai,15654989
4937,4,1,Vizag,17337876
3264,3,4,Hyderabad,14682155
4924,4,3,Hyderabad,20766357
2262,5,1,Vizag,9783308
4887,3,3,Hyderabad,19854356
990,2,1,Bengaluru,5250209
4460,2,4,Mumbai,28631591
3999,1,2,Bengaluru,17358555
4180,3,1,Chennai,16115879
2993,5,1,Mumbai,20745137
1357,4,2,Bengaluru,8719910
3515,3,2,Hyderabad,15212909
3076,4,2,Bengaluru,15662034
1922,2,2,Bengaluru,9757987
2750,5,1,Chennai,12664615
4337,2,1,Mumbai,26373418
4334,2,3,Mumbai,26640873
1360,5,2,Chennai,8255287
3214,2,2,Mumbai,21178335
586,4,3,Vizag,4673750
3797,5,3,Mumbai,27074887
767,1,2,Vizag,3403005
1009,5,3,Bengaluru,8479180
2685,4,3,Chennai,11510369
4526,5,1,Bengaluru,21357769
3869,5,1,Vizag,14831498
4363,4,1,Mumbai,27987138
3727,2,4,Mumbai,24806284
2956,5,4,Hyderabad,14512620
4366,2,2,Hyderabad,17517734
1647,4,3,Bengaluru,10729606
1321,5,3,Mumbai,13558370
2581,5,1,Mumbai,18941421
2668,4,2,Mumbai,17922538
3976,1,4,Chennai,14865579
975,4,3,Vizag,6109266
4759,5,4,Bengaluru,22635323
1880,3,1,Mumbai,13192997
4249,5,4,Mumbai,28531136
3943,2,4,Mumbai,25502888
4087,3,1,Bengaluru,18144373
1573,4,2,Bengaluru,10390649
3287,5,4,Hyderabad,16677695
3075,2,2,Vizag,10527751
2407,4,2,Bengaluru,12593757
2098,1,1,Chennai,7880424
3077,2,1,Mumbai,18340706
2861,5,4,Vizag,12541128
1870,5,3,Mumbai,16812602
4804,3,4,Hyderabad,19429307
4557,1,3,Hyderabad,17985107
689,1,3,Hyderabad,4122414
1194,2,3,Mumbai,10046631
4060,1,3,Hyderabad,16998035
789,1,2,Chennai,3940070
3328,4,4,Hyderabad,15377157
3614,1,1,Bengaluru,15075765
3376,5,2,Bengaluru,17306330
2308,3,2,Hyderabad,10844183
2372,5,3,Vizag,10763970
3059,4,1,Hyderabad,13776800
2252,3,3,Bengaluru,12236462
1766,3,3,Chennai,8642739
3447,4,2,Bengaluru,16639923
2732,2,4,Bengaluru,12796619
3920,2,4,Vizag,13929887
4366,1,3,Hyderabad,16826245
3409,4,4,Mumbai,22933312
543,5,4,Mumbai,9762413
4934,2,2,Hyderabad,20034524
1109,5,1,Mumbai,10668380
1658,5,1,Chennai,8712981
2528,1,4,Mumbai,17166705
3911,2,1,Vizag,12832676
927,5,4,Bengaluru,8699534
4646,4,3,Chennai,18322289
1823,5,4,Hyderabad,10475343
2734,3,3,Vizag,10409256
3025,3,3,Bengaluru,14825478
1509,1,4,Vizag,6235811
1303,2,3,Chennai,6272801
3668,2,2,Hyderabad,15078564
4351,5,1,Mumbai,28411549
1215,1,3,Chennai,5475868
4040,3,3,Bengaluru,18993295
4230,2,2,Mumbai,25564774
1712,2,2,Mumbai,11814549
4396,1,3,Vizag,14090090
3358,3,3,Bengaluru,16742758
595,1,3,Hyderabad,3686304
4952,2,2,Bengaluru,21789512
4907,4,4,Chennai,19937936
2660,2,2,Chennai,10678892
4115,4,3,Bengaluru,20262256
2425,5,1,Hyderabad,12368515
900,5,4,Hyderabad,7649395
3672,2,1,Bengaluru,16131625
1275,5,3,Chennai,7963790
3105,4,4,Mumbai,22239839
2076,3,2,Vizag,8470096
662,4,2,Chennai,5054519
4587,3,1,Vizag,15549534
1586,2,2,Hyderabad,7538018
4808,4,3,Vizag,16928590
4318,1,4,Chennai,16269165
1203,1,4,Bengaluru,6559123
2103,2,3,Mumbai,15024942
2532,1,1,Hyderabad,9886013
1573,5,1,Chennai,7920726
3231,3,4,Hyderabad,14889966
4985,5,2,Chennai,20200989
1967,4,2,Vizag,8164799
3140,1,2,Hyderabad,12880326
1630,5,4,Hyderabad,10120628
1265,1,4,Vizag,5727659
3921,1,3,Hyderabad,15444142
1025,1,3,Chennai,5054452
3886,1,3,Chennai,14562810
3594,3,3,Chennai,14462826
1074,5,4,Vizag,7081476
3525,4,1,Mumbai,22371337
3266,5,3,Chennai,14805272
1143,5,4,Chennai,7801696
743,4,4,Vizag,5576239
4098,5,1,Chennai,16376194
1776,2,3,Hyderabad,8649027
786,4,3,Mumbai,9595720
2116,2,2,Mumbai,14198249
1733,2,4,Chennai,8074602
4098,1,4,Chennai,15016665
4959,2,2,Mumbai,30650442
4548,3,1,Vizag,15385713
3932,4,2,Mumbai,25916866
2023,1,2,Vizag,6916175
1376,4,4,Bengaluru,9751235
4039,3,2,Mumbai,25221230
4667,1,3,Bengaluru,19819267
2047,1,2,Vizag,6964424
3908,2,4,Mumbai,25583666
1342,1,4,Mumbai,10259486
4354,3,1,Hyderabad,18007374
4988,5,4,Vizag,18662594
660,5,1,Hyderabad,5677996
3363,1,4,Chennai,13130497
1913,1,1,Hyderabad,7721923
1728,4,2,Vizag,7964053
3489,3,1,Vizag,12448488
1508,5,4,Mumbai,15228135
2313,5,2,Chennai,10752786
3387,5,2,Chennai,14227580
1952,1,2,Bengaluru,8981790
921,4,2,Vizag,5192423
4960,5,1,Hyderabad,21177867
2944,5,1,Bengaluru,15478711
2603,3,4,Hyderabad,13125781
3247,3,3,Hyderabad,14725821
4328,4,2,Hyderabad,18504377
1506,2,2,Bengaluru,7912733
4130,2,1,Mumbai,24314340
2878,3,2,Chennai,11971692
574,1,2,Vizag,2983546
1045,3,2,Hyderabad,6444338
4389,3,4,Vizag,15785360
1025,1,2,Bengaluru,5444881
937,1,4,Vizag,4474962
1414,2,2,Chennai,6515302
2034,3,4,Vizag,9538860
2420,1,1,Mumbai,14600450
4249,3,2,Hyderabad,17939444
2072,3,3,Vizag,8637757
4829,2,1,Mumbai,27872745
2009,2,3,Hyderabad,9481342
1972,5,2,Vizag,8885450
3448,4,1,Vizag,12430786
1993,4,1,Bengaluru,10690213
3710,2,2,Bengaluru,16035196
3656,3,1,Mumbai,22508373
1741,3,1,Mumbai,12536727
1925,5,1,Bengaluru,11334635
900,1,1,Hyderabad,4067108
3061,5,1,Bengaluru,16383923
2989,3,4,Bengaluru,15500123
2626,1,3,Hyderabad,11649909
4513,4,4,Hyderabad,20166027
3569,1,4,Chennai,13805711
4971,1,3,Mumbai,29698144
2777,1,4,Hyderabad,11836623
754,3,3,Hyderabad,5654159
1679,2,2,Chennai,7225088
3732,5,4,Chennai,16470478
4750,2,2,Mumbai,28757792
2077,2,2,Mumbai,13680641
3836,3,3,Bengaluru,18543430
2996,4,2,Vizag,11460615
4375,3,4,Mumbai,29238059
1589,5,4,Chennai,9465322
3435,1,4,Bengaluru,15206190
2277,4,3,Hyderabad,11755743
2075,2,1,Hyderabad,8994497
1008,3,4,Hyderabad,6986155
3147,3,4,Vizag,12225040
3029,5,3,Hyderabad,14699958
4407,2,4,Bengaluru,20513623
1193,2,1,Mumbai,8667841
1571,2,2,Chennai,6640050
4029,5,2,Chennai,16512129
4761,1,4,Hyderabad,18897671
2603,2,4,Chennai,10879915
4114,1,2,Mumbai,24052720
1608,2,3,Mumbai,11947367
3007,2,3,Mumbai,19406617
2949,5,4,Vizag,12516854
881,2,1,Vizag,3813241
2481,1,2,Chennai,9441753
1165,3,4,Vizag,6333848
2729,2,2,Mumbai,17586540
1999,4,1,Hyderabad,10210426
4715,4,1,Bengaluru,21728533
2840,5,1,Mumbai,21020355
4120,3,2,Vizag,13359065
3680,1,4,Hyderabad,15485525
3886,4,4,Bengaluru,19117191
634,5,3,Vizag,5350223
3502,4,1,Bengaluru,16062450
3281,5,4,Vizag,13197671
1314,5,2,Bengaluru,9424714
1143,1,4,Hyderabad,6235474
4754,3,3,Bengaluru,21804346
3209,4,4,Vizag,12976612
933,2,1,Chennai,4476867
3593,4,4,Mumbai,25539438
3849,3,2,Bengaluru,17474277
1977,2,2,Chennai,8156530
3776,1,4,Chennai,14332209
2705,2,1,Mumbai,17060910
1133,5,3,Bengaluru,9094573
1963,1,4,Mumbai,13609345
1095,4,4,Bengaluru,8438905
4201,4,3,Vizag,15358505
4801,4,3,Chennai,19346407
613,4,2,Vizag,4703418
1507,1,3,Hyderabad,6974192
3889,2,4,Bengaluru,17877945
1602,3,1,Chennai,7221141
4902,2,1,Vizag,16117956
2673,4,2,Mumbai,18781687
3369,3,2,Hyderabad,14758623
3525,5,2,Bengaluru,18380712
2317,5,1,Bengaluru,12812318
2826,4,3,Chennai,12648485
1009,4,4,Bengaluru,7876787
3425,4,2,Hyderabad,14624295
940,3,4,Chennai,6321132
1460,4,3,Chennai,7942272
3999,3,2,Vizag,13768329
2617,4,3,Vizag,10866894
3173,3,4,Chennai,14096244
1235,4,4,Bengaluru,8665242
1605,5,1,Chennai,8224213
4985,4,4,Hyderabad,21948861
4634,3,2,Mumbai,28551071
1870,4,3,Mumbai,14581399
1973,4,1,Chennai,8964311
4134,1,1,Bengaluru,17281830
2437,1,4,Chennai,10013411
1388,3,1,Bengaluru,7753377
2816,2,1,Vizag,9813926
3765,3,4,Vizag,14928951
742,5,4,Chennai,6728366
1323,2,1,Bengaluru,6690574
4466,5,3,Vizag,16688907
2962,5,3,Vizag,11806956
1568,3,1,Chennai,7303554
3428,5,2,Mumbai,23799188
1034,4,2,Vizag,5756647
3569,3,1,Chennai,13455255
4250,2,2,Vizag,13884323
3423,1,3,Hyderabad,13451655
2929,2,3,Mumbai,18523273
3571,3,3,Vizag,13226430
1731,4,3,Hyderabad,9553860
3552,3,2,Chennai,14097811
4018,1,2,Hyderabad,15992402
2430,5,4,Vizag,10571922
3717,3,4,Mumbai,26675105
602,4,1,Chennai,4607862
3218,4,3,Bengaluru,16059252
3164,2,1,Hyderabad,13176845
605,4,2,Chennai,5110312
850,3,2,Hyderabad,5666041
1895,4,2,Vizag,8117645
1616,4,1,Chennai,7612378
550,4,3,Vizag,4560522
4405,4,3,Chennai,17210044
3038,3,4,Hyderabad,14750182
2489,5,3,Vizag,11250924
1536,1,2,Bengaluru,7483523
3772,3,3,Chennai,14505394
3252,5,3,Mumbai,24374383
1317,5,4,Hyderabad,9271196
4788,3,2,Hyderabad,19854266
1502,1,4,Bengaluru,8178356
2991,2,4,Mumbai,20179760
4947,2,3,Chennai,18770992
967,3,4,Vizag,5780388
3260,2,2,Hyderabad,14462164
1436,1,4,Mumbai,10661423
4623,3,1,Chennai,16804293
1827,3,4,Chennai,8620882
2703,1,4,Vizag,9800706
4041,4,2,Vizag,14926827
4874,4,2,Bengaluru,22578683
2540,5,1,Bengaluru,13368776
607,4,4,Vizag,5114623
1644,3,4,Mumbai,13682657
4168,1,2,Mumbai,23717204
2354,1,3,Hyderabad,10122760
970,2,2,Chennai,5046188
4587,3,1,Bengaluru,19547729
4923,5,2,Bengaluru,24181114
2154,3,2,Chennai,9157433
4499,4,1,Hyderabad,19368659
4458,5,2,Bengaluru,21474286
3423,4,4,Chennai,14637266
3064,4,4,Bengaluru,16202908
1157,3,1,Bengaluru,6814781
3485,4,1,Bengaluru,16521933
3237,2,4,Chennai,13060430
1025,4,2,Bengaluru,7560021
2805,1,2,Chennai,10836606
1955,2,4,Mumbai,15101506
4520,1,2,Vizag,13870063
